0	3ed55cbe-f198-4d64-b083-4c27788cf82d0	3ed55cbe-f198-4d64-b083-4c27788cf82d0end	 He showed his skills, lifting more than 250 lbs.	Tim had little determination.
1	f72182d5-f378-4377-a1fa-560607b43c521	f72182d5-f378-4377-a1fa-560607b43c521end	 Portia finds a pair that is comfortable and not too expensive.	She is happy with her selection.
1	2e14e301-6d6f-4b67-9d22-a688e80e48b41	2e14e301-6d6f-4b67-9d22-a688e80e48b41end	 I kept listening but it never came up.	So I typed the lyrics into google.
0	696f32ce-3d68-41ec-96d9-7b958fc4cde00	696f32ce-3d68-41ec-96d9-7b958fc4cde00end	 He managed to add a new figure once a month or so.	Kyle thought Superman was a ridiculous construct.
1	9daed93f-ad77-412a-b044-4a8dfe44043a1	9daed93f-ad77-412a-b044-4a8dfe44043a1end	 Forty minutes into the intense workout Tammy passed out.	Tammy learned a valuable lesson.
0	93d64af4-f815-44d7-b4d7-2cb5aa2394b30	93d64af4-f815-44d7-b4d7-2cb5aa2394b30end	 It rained and her hair got wet.	Amy was pleased.
0	54e847bf-5638-4f0a-872b-356ca6417f5f0	54e847bf-5638-4f0a-872b-356ca6417f5f0end	 The girls decided to dance to cure their boredom.	Gina and her friends turned the music off since it was boring.
1	896f3a7a-76b3-4cf9-ac0b-286e62200f8e1	896f3a7a-76b3-4cf9-ac0b-286e62200f8e1end	 The last assignment was a study guide, which took her ten minutes.	Ellie was felt prepared for her schooling.
1	267b00f2-70b5-47ae-9fb8-26f9907523961	267b00f2-70b5-47ae-9fb8-26f9907523961end	 Growing in confidence, he met  his goals every week.	He finally got down to his ideal weight.
0	f7b8017c-fafc-455d-8545-799f4813d10c0	f7b8017c-fafc-455d-8545-799f4813d10c0end	 When they got there they had a good time.	Kelly had a neurological disorder that kept her in a wheelchair.
0	886c5f73-22f4-4f15-8954-95a544c2bd040	886c5f73-22f4-4f15-8954-95a544c2bd040end	 When Trent took his turn to drive he fell asleep.	The group got to Las Vegas with no issues.
0	1e993bb1-28e9-46ca-9de0-e2984207fe980	1e993bb1-28e9-46ca-9de0-e2984207fe980end	 He made a sandwich.	Bill started work on his carpentry project.
0	7acdda01-c6b2-4523-b316-cc71a39e98500	7acdda01-c6b2-4523-b316-cc71a39e98500end	 Then Bob bought a navigation system to help him learn his way around.	Bob knew his way around and never used the navigation system.
0	e9cf00b7-9f0e-4760-9066-294f89cf32600	e9cf00b7-9f0e-4760-9066-294f89cf32600end	 It was a tropical paradise.	Hawaii was not a good place to travel to.
1	e0a9d5b2-15cb-4f12-93b8-90953167efc01	e0a9d5b2-15cb-4f12-93b8-90953167efc01end	 She later became a lawyer.	Miriam became a very successful lawyer.
0	8a4eb9d3-411c-4b7b-90d3-fcd574d496ac0	8a4eb9d3-411c-4b7b-90d3-fcd574d496ac0end	 The team watched him play and they cheered.	The team hated Ned.
1	6cca8d95-6473-49ce-b82d-76deab0d09b01	6cca8d95-6473-49ce-b82d-76deab0d09b01end	 She is invited a lot of her friends from school.	Amayah is happy to be the princess at her party.
0	f658b035-346a-4d33-be6c-87106223ff880	f658b035-346a-4d33-be6c-87106223ff880end	 When she got to the train station, she checked her watch.	She turned around and drove home.
0	7af07696-728f-4f63-b975-69c0a251d8f90	7af07696-728f-4f63-b975-69c0a251d8f90end	 But, the full solution remained elusive.	Bob then gave up on the video game.
1	ac6e7c57-bc25-42a7-ac90-05098af8d1df1	ac6e7c57-bc25-42a7-ac90-05098af8d1df1end	 He calmly walked out of the front of the police station.	No one seemed to notice the suspect.
1	71ddd569-e638-4f14-8bf3-60bd188f99711	71ddd569-e638-4f14-8bf3-60bd188f99711end	 Blue Belle ice cream arrived at Kroger last week.	My husband is so grateful!
1	90396c59-53e9-41fd-b6c2-fe87d57e00641	90396c59-53e9-41fd-b6c2-fe87d57e00641end	 Monica dared a friend to shoplift doritos and the friend did it.	Monica and her friends enjoyed the doritos before the next Dare.
0	a2676c5e-becf-477c-9de5-a1356bf7456e0	a2676c5e-becf-477c-9de5-a1356bf7456e0end	 The eggs flew out of her hands and landed on the concrete.	All of the eggs landed safely.
0	a61e75c6-7885-434b-bbac-4787ece304490	a61e75c6-7885-434b-bbac-4787ece304490end	 But then she realized she was lost.	Miranda was happy about her proud moment.
0	dcc66657-38b2-4f66-88de-8edfab3399d50	dcc66657-38b2-4f66-88de-8edfab3399d50end	 He emailed his resume to the recruiter.	Jerry decided later it was easier to collect unemployment.
1	c86b0427-df64-416c-a4eb-753d5d3b666f1	c86b0427-df64-416c-a4eb-753d5d3b666f1end	 He didn't know what to do.	He wasn't able to finish the race.
0	e1f84a09-4ac1-4e21-8e8b-6c12996111b50	e1f84a09-4ac1-4e21-8e8b-6c12996111b50end	 One was especially friendly.	Eva was afraid of all the squirrels.
1	0f16f911-002b-42e5-a03b-0f0d481a7abd1	0f16f911-002b-42e5-a03b-0f0d481a7abd1end	 When Laura got it done she loved it.	The compliments she got made Laura think the trip was worth it.
1	ae6a3c38-eb49-4e7d-b185-8f9bf0618bbf1	ae6a3c38-eb49-4e7d-b185-8f9bf0618bbf1end	 She was getting frantic as she searched the house for him.	When she heard him giggling from a closet, Liz was relieved.
0	945706a8-1e91-4b26-ac22-e8e2af0dd0ca0	945706a8-1e91-4b26-ac22-e8e2af0dd0ca0end	 She posted it online for everyone to see.	Laura never painted again.
1	c467150a-5c67-4125-957f-557d05d3b9531	c467150a-5c67-4125-957f-557d05d3b9531end	 She was entering college in the fall.	Kelly graduated with good grades.
0	2e2b0ba2-cc01-48ca-983d-50109116c8620	2e2b0ba2-cc01-48ca-983d-50109116c8620end	 They gave him their entire record collection from their youth.	He broke the records one by one as his parents watched.
1	2ba6a29f-c6cb-4be4-8958-3f76ccf6f08e1	2ba6a29f-c6cb-4be4-8958-3f76ccf6f08e1end	 Before anybody could say anything I licked it.	I got to eat the slice.
1	10462d65-75a6-4430-974a-e8af56526fce1	10462d65-75a6-4430-974a-e8af56526fce1end	 She then wrapped it up for her grandchild Lorelei.	Lorelei treasured that blanket for years.
1	2a001e11-a576-4043-a060-7b2e28658be71	2a001e11-a576-4043-a060-7b2e28658be71end	 Thankfully, the wedding day dawned clear and sunny after all.	The festivities went on without a hitch.
1	b090fb07-e7fd-4c01-ad85-38016522a7271	b090fb07-e7fd-4c01-ad85-38016522a7271end	 But when she rushed out of the shower to answer, no one was there.	Beth decided she was hearing things.
1	c19ec643-99c6-4a27-bb9d-689ff5d5a0361	c19ec643-99c6-4a27-bb9d-689ff5d5a0361end	 She ordered herself a dozen hot wings.	Anna ate all the wings as she drove home.
1	84249fb9-80ac-477e-9016-89ce6cd7b14a1	84249fb9-80ac-477e-9016-89ce6cd7b14a1end	 Bob gave Jane his kidney.	Jane was very thankful of Bob's generosity.
0	6b79193e-0b29-4594-be27-f0a478c41fcc0	6b79193e-0b29-4594-be27-f0a478c41fcc0end	 Josh kept his opinions to himself.	Josh enjoys watching anime with others.
0	93d8aa7a-1841-48cf-94f2-4b9effd0babd0	93d8aa7a-1841-48cf-94f2-4b9effd0babd0end	 The next day, Deb's husband set her up with a interview at his job.	Deb went to work at the same job she had been at for years.
1	e45e2974-a14f-4f8b-b681-ca7cb37cd2ee1	e45e2974-a14f-4f8b-b681-ca7cb37cd2ee1end	 He went to the local store and purchased a waterproof phone case.	Tim didn't have to worry about dropping it in water anymore.
0	6f967d5e-3699-418f-99c4-4be8c2f227a80	6f967d5e-3699-418f-99c4-4be8c2f227a80end	 He could see land and water on the other side of the mountain.	Michael was disappointed in himself.
0	d6e10b5b-63bc-4c96-81c9-28f82a80c11f0	d6e10b5b-63bc-4c96-81c9-28f82a80c11f0end	 She secured a rented ball from a party supply company.	Anna was disappointed.
1	fc02a5ad-a3a0-4381-b763-ee04b1c4964b1	fc02a5ad-a3a0-4381-b763-ee04b1c4964b1end	 Her friends all compliment her on how good it looks.	Hester is proud of her appearance.
1	788b96a8-5edb-40db-924d-c4edc701d4391	788b96a8-5edb-40db-924d-c4edc701d4391end	 Minutes later she smelled something horrible.	The popcorn had burned because she left it in too long.
1	b920e267-da57-4130-983c-9030b2159fad1	b920e267-da57-4130-983c-9030b2159fad1end	 Finally Fred worked up the courage to ask her on a date.	She said yes.
0	dd38b8f9-8005-4bbd-8274-031b6cb678610	dd38b8f9-8005-4bbd-8274-031b6cb678610end	 The rainy forest wasn't exciting and there was nothing to do.	Jeff had a fun time.
1	dd098674-ee50-4033-a8b9-8637b80b34b61	dd098674-ee50-4033-a8b9-8637b80b34b61end	 Tony baked the bread according to the recipe.	It was some of the best bread he has had.
0	ad552657-42f5-4d61-9b9d-2992a13e63580	ad552657-42f5-4d61-9b9d-2992a13e63580end	 I stood in the doorway for a while.	Then I fell asleep until the next morning.
0	e098b268-e0bc-4caa-a96d-2dd57183be2c0	e098b268-e0bc-4caa-a96d-2dd57183be2c0end	 Several months went by and still no craness	Fran suffered a fatal heart attack as she arranged flowers.
1	c0b47103-e22e-4a61-bff1-031c334105231	c0b47103-e22e-4a61-bff1-031c334105231end	 Since then, he's found it difficult to find a job.	Jeremy has a difficult manner for the workplace.
0	0b28e731-b8dd-4a86-ac42-fa8eeccd98880	0b28e731-b8dd-4a86-ac42-fa8eeccd98880end	 Soon he has become an expert in using a PCC	Jason was reprimanded at work for not using the PC correctly.
1	d9c4c9b2-9412-4a85-91eb-28fed57927641	d9c4c9b2-9412-4a85-91eb-28fed57927641end	 I should have been asleep hours ago.	The television show had hooked me in.
0	1335f94b-5780-4228-8c68-74e56ddd452e0	1335f94b-5780-4228-8c68-74e56ddd452e0end	 He started groping the ground and inching towards his mom.	Josiah rolled over and played with his feet.
1	1ab065d1-8ce6-419e-aed7-0937443df4621	1ab065d1-8ce6-419e-aed7-0937443df4621end	 He looked all over but couldn't find them.	Ronald went to look for more laces.
1	e45ad242-95e8-4d1f-98df-068e883d72241	e45ad242-95e8-4d1f-98df-068e883d72241end	 Mary-Anne pet the cat, and it was love at first sight.	She took the cat home with her.
0	9788b485-96f8-4f3d-988a-b0ce82b6a1490	9788b485-96f8-4f3d-988a-b0ce82b6a1490end	 His guests all enjoy the tea that he makes.	Lamar walked to the park.
1	281c3608-602c-401f-861e-5288408315c71	281c3608-602c-401f-861e-5288408315c71end	 We talked for a while about how she's doing.	Kelly is agoraphobic.
1	621323a0-129f-4048-90d9-3a274e18befe1	621323a0-129f-4048-90d9-3a274e18befe1end	 I cried and held my girlfriend who was with me.	I think terrorism is frightening.
1	b9ad0a25-48e6-439b-8e10-cdf61cc6dcb91	b9ad0a25-48e6-439b-8e10-cdf61cc6dcb91end	 Every day he applied himself to the endeavor.	After a long time, he learned to code properly.
1	60c41b64-a700-4370-8ed7-4061f074d9a11	60c41b64-a700-4370-8ed7-4061f074d9a11end	 I found a local lake beach to visit.	I drove to the beach.
1	4d567833-0f68-4976-bf8c-d10ba68e09561	4d567833-0f68-4976-bf8c-d10ba68e09561end	 I quit my job.	I'm now free to pursue a career that will make me happy.
0	5dc94086-80d4-4196-9914-7b4d3f487c3e0	5dc94086-80d4-4196-9914-7b4d3f487c3e0end	 I found three I liked.	I bought a bow tie instead.
1	006aa20e-51a7-48ea-8e1d-572f24cf15511	006aa20e-51a7-48ea-8e1d-572f24cf15511end	 After everyone ate, there was no food left.	I was happy we found a new favorite restaurant.
0	a3fce6d6-6ec6-406b-bd9e-72657f83d9c00	a3fce6d6-6ec6-406b-bd9e-72657f83d9c00end	 Mike's finger landed on Hawaii.	Mike went to France.
1	d55d516a-381b-448f-a955-de72d53f50db1	d55d516a-381b-448f-a955-de72d53f50db1end	 When he graduated, he wanted to show his appreciation.	So he repaid them for college.
0	2e6e714e-8b83-4eae-9370-d1d4afbc4e5a0	2e6e714e-8b83-4eae-9370-d1d4afbc4e5a0end	 They also liked the deal with the Thermador.	They didn't need a stove anymore.
0	186cfc69-54cf-46d5-8033-8bf2493e9b230	186cfc69-54cf-46d5-8033-8bf2493e9b230end	 i was tired of searching for matching socks.	I find doing laundry relaxing.
0	8c3ce139-e4f2-41c0-af7c-4b65ecb5c0a10	8c3ce139-e4f2-41c0-af7c-4b65ecb5c0a10end	 They arrested him for failure to appear.	The judge convicted him of murder.
1	180c876f-d5d2-4397-a9bc-bdae30d5954c1	180c876f-d5d2-4397-a9bc-bdae30d5954c1end	 Haley discovered this when he published it in a scientific journal.	Haley felt like she had been betrayed.
0	f1911438-d757-4798-953e-eee6c5397dc60	f1911438-d757-4798-953e-eee6c5397dc60end	 She soon died, and Al was completely devastated.	Al and Val went out to eat.
1	a2fa4dda-1865-419f-b3ef-3f3e44f5a72d1	a2fa4dda-1865-419f-b3ef-3f3e44f5a72d1end	 Driving, eating, and sleeping were the only reasons we would stop.	My dad always drove safely and we arrived quickly.
0	cb6da984-9fc8-467a-b366-4d19e28891580	cb6da984-9fc8-467a-b366-4d19e28891580end	 She realized she had forgotten to put sugar in it.	Her in-laws thought the cranberry sauce was much too sweet.
0	aa86fc61-5be9-4ef6-9c9b-24003fdaaa330	aa86fc61-5be9-4ef6-9c9b-24003fdaaa330end	 And then his face.	Mike started laughing hysterically.
0	29b08f00-d2bc-47b6-966e-6da1036f069a0	29b08f00-d2bc-47b6-966e-6da1036f069a0end	 It started to rainy.	The lawn mower suddenly started.
0	89eb34ec-56c2-4bf3-9e03-69b0c90a03d30	89eb34ec-56c2-4bf3-9e03-69b0c90a03d30end	 The police didn't buy her story and arrested her.	The police didn't question her.
1	c55aad1c-4eb1-4c9c-a27a-5fbba9196f471	c55aad1c-4eb1-4c9c-a27a-5fbba9196f471end	 He improved his shooting, dribbling, passing, and defense.	Jim made the basketball team the next time.
1	7afa9244-864b-4a02-9c71-bf1aaae50d1a1	7afa9244-864b-4a02-9c71-bf1aaae50d1a1end	 But both pizzas had cheese on them this time.	Sally decided to order her own pizza.
1	d1a29203-adef-44c7-9f1e-2973a475933c1	d1a29203-adef-44c7-9f1e-2973a475933c1end	 When a friend came to visit, there was no room to chat in the house.	They had to move the dolls to sit down.
0	55384f51-96ba-4ce5-91b0-2a5f55e1b0280	55384f51-96ba-4ce5-91b0-2a5f55e1b0280end	 Soon he was wrestling professionally.	He no longer had any interest in wrestling.
0	c578bb8a-96b3-4f9c-8e57-086bb7a1b4ec0	c578bb8a-96b3-4f9c-8e57-086bb7a1b4ec0end	 Johnny's teacher asked what was wrong.	Johnny told the teacher he was happy.
1	e832c317-227a-426c-8243-6e8ecc233b211	e832c317-227a-426c-8243-6e8ecc233b211end	 Keri convinced her to do exercises with her.	Then Keri took the child for  a  walk  to tire her out.
1	b75bbdd2-4e05-4b93-92f8-143d3b8dd5f81	b75bbdd2-4e05-4b93-92f8-143d3b8dd5f81end	 Instead, he fell down a flight of stairs.	Jamie came to the rescue and helped him.
1	e4086d5f-fa5a-41ee-a268-0c984a2cf8161	e4086d5f-fa5a-41ee-a268-0c984a2cf8161end	 Jim's doctor told him he is becoming lactose intolerant.	Jim's wife was relieved to find the source of the problem.
1	f0fdfa37-a5cd-4afc-b01e-59ec46e2e2491	f0fdfa37-a5cd-4afc-b01e-59ec46e2e2491end	 She was so freaked out, she turned around and left.	She was freaked out the whole way home.
1	9fd34809-8322-4df8-ae01-926f0cd2376b1	9fd34809-8322-4df8-ae01-926f0cd2376b1end	 Keith petted a few of the puppies.	Keith watched some of the colorful fish.
1	11d6d183-74b0-41cf-bfce-04c05a940b381	11d6d183-74b0-41cf-bfce-04c05a940b381end	 When he woke up the next day school was cancelled.	John was relieved to have an extra day to study.
0	c94847d6-71da-43c6-981b-5442f6c1efff0	c94847d6-71da-43c6-981b-5442f6c1efff0end	 Lela finally started getting better the last few months.	Lela then got over her flu.
1	355efc45-5233-40b3-ab77-d6281fb117101	355efc45-5233-40b3-ab77-d6281fb117101end	 Eventually we just drank and talked for a while.	We ended up having a fun time after all.
1	dea87ee2-8a99-4ced-be0b-f900776a44f61	dea87ee2-8a99-4ced-be0b-f900776a44f61end	 They handcuffed me and walked me through the mall.	I was so ashamed I never stole again.
1	7956447f-c376-4355-9297-a9c8399f1aa51	7956447f-c376-4355-9297-a9c8399f1aa51end	 He decided to do cardio instead of lifting.	He still ended up having a great workout.
0	20f1c554-5d47-4d82-b840-9f7cf64014e20	20f1c554-5d47-4d82-b840-9f7cf64014e20end	 The man was knocked out, and his co workers ran to help him.	The man began to run towards them.
1	89eb34ec-56c2-4bf3-9e03-69b0c90a03d31	89eb34ec-56c2-4bf3-9e03-69b0c90a03d31end	 The police didn't buy her story and arrested her.	She hired a defense attorney.
0	4e92b613-219a-4068-a04d-3789c266ab3d0	4e92b613-219a-4068-a04d-3789c266ab3d0end	 Sadly, he takes them into a pawn shop for sale.	Grayson uses the money from selling his stamps to buy a guitar.
1	45ebac70-b33e-4aa6-940b-18134d3725011	45ebac70-b33e-4aa6-940b-18134d3725011end	 He found them them early in the morning while they still slept.	He arrested them.
0	2f3d8c05-6cab-48cd-93bd-58606d259a5a0	2f3d8c05-6cab-48cd-93bd-58606d259a5a0end	 He met with the professors and got extra tutoring.	His professors reassured him that medical school was no picnic.
1	ff38333b-722a-4c39-94b7-5ba1dfc6e5561	ff38333b-722a-4c39-94b7-5ba1dfc6e5561end	 She got braces and was in a lot of pain.	But it was worth it when she saw her straightened teeth.
0	71a5d60c-6bee-4494-bf25-148238e4439e0	71a5d60c-6bee-4494-bf25-148238e4439e0end	 She gave up and ordered another pair.	She also ordered an iPhone.
0	4b4eaf85-7b39-489e-a83e-9da41dd23f220	4b4eaf85-7b39-489e-a83e-9da41dd23f220end	 Vince got 10 ounces of frozen yogurt.	Vince threw the yogurt away.
1	131cc240-f6e0-4a76-81b8-aa6daf09e8f41	131cc240-f6e0-4a76-81b8-aa6daf09e8f41end	 Larry started sweating as he saw the bridge looming over him.	He turned around to choose another route.
1	f63fc817-d664-4b0c-8445-8089477c06241	f63fc817-d664-4b0c-8445-8089477c06241end	 Both of them got horrible stomach aches.	Kyle and Ted got so sick that they both lost.
0	f0c94702-34a3-4fdd-834a-1cf1ede9891e0	f0c94702-34a3-4fdd-834a-1cf1ede9891e0end	 She offered him five dollars a day to spend some time with the cats.	The boy punched her in the face.
1	9f5d238b-92d2-46f4-80d4-d30e65087c471	9f5d238b-92d2-46f4-80d4-d30e65087c471end	 Her anxiety is now under control.	Jill was glad she went to the doctor.
0	a51306ff-2184-4744-88ca-83145944ed380	a51306ff-2184-4744-88ca-83145944ed380end	 The two talked for awhile.	Both were arrested.
0	5869b273-6f8c-471c-a269-a976c4a2a2ba0	5869b273-6f8c-471c-a269-a976c4a2a2ba0end	 He moved to be with his love.	The man moved to Texas.
1	c080b61b-7467-4eb8-8c36-096451d161821	c080b61b-7467-4eb8-8c36-096451d161821end	 The house was old and abandoned.	They left and went to school.
1	2799312a-1800-4ad4-a44b-f0d7242334f71	2799312a-1800-4ad4-a44b-f0d7242334f71end	 Ultimately, they gave up and played something else.	The children decided to play hide and go seek instead.
1	359c1833-b8bc-4f0e-b083-a1120047a73f1	359c1833-b8bc-4f0e-b083-a1120047a73f1end	 I made a decision.	We ordered a pizza with separate toppings on each half.
0	71da85fa-e6bb-44e7-82f4-3eae7fb0c2b80	71da85fa-e6bb-44e7-82f4-3eae7fb0c2b80end	 His mother put him in pajamas, took him to his bed, and sang to him.	JJ stayed up all night.
0	77d497cb-8ea6-4fa0-8b07-637f789425c20	77d497cb-8ea6-4fa0-8b07-637f789425c20end	 As he left, he shook my hand!	I was completely bored.
1	b22e9193-17b6-4868-be18-d7736063a26f1	b22e9193-17b6-4868-be18-d7736063a26f1end	 On moving day she said goodbye to her friends.	Then they moved to their new house.
0	25df4833-3565-45f6-a354-33c56e8dd8e70	25df4833-3565-45f6-a354-33c56e8dd8e70end	 When he is done, he goes inside for a shower.	When he gets out of the shower he shovels his deck.
